OrderID,Date,Region,Category,Product,CustomerSegment,Channel,UnitsSold,UnitPrice,DiscountPct,MarketingSpend,Sales,MarketingSpend_Missing,DayOfWeek,IsWeekend
103868,2025-03-03,North,Electronics,Bluetooth Speaker,Returning,Marketplace,2,64.56,0.0,29.67,129.12,0,Monday,False
103869,2025-03-03,East,Home & Kitchen,Blender,New,Marketplace,4,42.45,0.0,18.63,169.8,0,Monday,False
103870,2025-03-04,East,Home & Kitchen,Coffee Maker,New,In-Store,3,55.48,0.0,34.33,166.44,0,Tuesday,False
103871,2025-03-04,South,Apparel,Running Shoes,Returning,Online,1,62.59,0.0,19.57,62.59,0,Tuesday,False
103872,2025-03-04,South,Home & Kitchen,Coffee Maker,Returning,Online,2,49.84,0.0,40.63,99.68,0,Tuesday,False
103873,2025-03-04,West,Home & Kitchen,Blender,Returning,Online,1,43.75,0.1,28.25,39.38,0,Tuesday,False
103874,2025-03-05,North,Beauty,Moisturizer,Loyalty,Online,2,25.12,0.15,29.54,42.7,0,Wednesday,False
103875,2025-03-05,East,Home & Kitchen,Air Fryer,New,Online,2,79.43,0.0,6.72,158.86,0,Wednesday,False
103876,2025-03-05,South,Home & Kitchen,Coffee Maker,New,Marketplace,2,49.34,0.0,11.41,98.68,0,Wednesday,False
103877,2025-03-05,North,Beauty,Moisturizer,New,In-Store,1,22.66,0.0,7.85,22.66,0,Wednesday,False
103878,2025-03-05,East,Apparel,T-Shirt,Loyalty,Marketplace,4,20.86,0.0,14.01,83.44,0,Wednesday,False
103879,2025-03-05,North,Beauty,Lipstick Set,Returning,Marketplace,2,27.99,0.15,22.82,47.58,0,Wednesday,False
103880,2025-03-05,North,Home & Kitchen,Vacuum Cleaner,New,Online,1,137.31,0.0,13.7,137.31,0,Wednesday,False
103882,2025-03-06,West,Electronics,Bluetooth Speaker,Loyalty,Marketplace,3,68.18,0.0,8.55,204.54,0,Thursday,False
103883,2025-03-06,East,Electronics,Wireless Earbuds,Returning,Online,4,47.82,0.0,18.91,191.28,0,Thursday,False
103884,2025-03-06,North,Home & Kitchen,Vacuum Cleaner,Returning,Online,1,122.91,0.0,6.57,122.91,0,Thursday,False
103885,2025-03-06,West,Beauty,Moisturizer,Returning,Online,3,26.83,0.0,0.0,80.49,1,Thursday,False
103886,2025-03-07,East,Electronics,Bluetooth Speaker,New,Online,3,55.23,0.15,8.66,140.84,0,Friday,False
103887,2025-03-07,North,Electronics,Bluetooth Speaker,Loyalty,In-Store,1,66.2,0.1,8.75,59.58,0,Friday,False
103888,2025-03-07,East,Apparel,Jacket,Returning,Online,3,92.25,0.1,12.99,249.08,0,Friday,False
103889,2025-03-07,East,Apparel,T-Shirt,New,In-Store,3,21.49,0.0,35.06,64.47,0,Friday,False
103890,2025-03-07,South,Apparel,Backpack,Returning,Marketplace,3,44.85,0.0,42.4,134.55,0,Friday,False
103891,2025-03-07,North,Electronics,Power Bank,Loyalty,Marketplace,2,30.53,0.0,33.78,61.06,0,Friday,False
103892,2025-03-08,North,Electronics,Smartphone Case,New,In-Store,1,18.56,0.0,3.78,18.56,0,Saturday,True
103893,2025-03-08,North,Electronics,Wireless Earbuds,New,Online,1,51.1,0.0,46.44,51.1,0,Saturday,True
103894,2025-03-08,West,Beauty,Shampoo,Returning,In-Store,3,12.98,0.15,48.03,33.1,0,Saturday,True
103895,2025-03-08,North,Apparel,Running Shoes,New,Online,2,84.03,0.0,11.36,168.06,0,Saturday,True
103896,2025-03-08,North,Home & Kitchen,Blender,Returning,Online,3,41.89,0.0,14.09,125.67,0,Saturday,True
103897,2025-03-09,West,Home & Kitchen,Blender,Returning,Online,4,45.75,0.0,3.42,183.0,0,Sunday,True
103898,2025-03-09,West,Apparel,Running Shoes,Returning,Online,2,83.48,0.0,11.26,166.96,0,Sunday,True
103899,2025-03-09,North,Apparel,Backpack,New,Online,2,51.1,0.0,0.57,102.2,0,Sunday,True
103900,2025-03-09,North,Electronics,Bluetooth Speaker,Returning,Marketplace,5,63.67,0.0,14.74,318.35,0,Sunday,True
103901,2025-03-09,West,Apparel,Running Shoes,Loyalty,Online,4,77.24,0.0,9.22,308.96,0,Sunday,True
103903,2025-03-09,South,Beauty,Shampoo,New,Online,3,10.59,0.0,1.38,31.77,0,Sunday,True
103904,2025-03-09,West,Electronics,Smartphone Case,Returning,Marketplace,4,16.0,0.15,15.42,54.4,0,Sunday,True
103905,2025-03-09,East,Home & Kitchen,Blender,Returning,Online,5,38.66,0.0,24.03,193.3,0,Sunday,True
103906,2025-03-09,West,Electronics,Wireless Earbuds,New,Online,2,50.92,0.0,23.8,101.84,0,Sunday,True
103907,2025-03-09,East,Home & Kitchen,Coffee Maker,Returning,In-Store,4,55.77,0.0,4.29,223.08,0,Sunday,True
103908,2025-03-09,East,Beauty,Shampoo,Loyalty,Online,5,11.41,0.0,33.98,57.05,0,Sunday,True
103909,2025-03-09,East,Home & Kitchen,Air Fryer,Loyalty,Online,2,80.6,0.0,13.05,161.2,0,Sunday,True
103910,2025-03-10,North,Home & Kitchen,Vacuum Cleaner,Returning,Online,2,134.65,0.0,24.95,269.3,0,Monday,False
103911,2025-03-10,North,Home & Kitchen,Coffee Maker,Returning,Online,2,59.61,0.0,23.83,119.22,0,Monday,False
103912,2025-03-10,North,Home & Kitchen,Vacuum Cleaner,Loyalty,Marketplace,3,130.06,0.0,29.59,390.18,0,Monday,False
103914,2025-03-10,South,Apparel,Backpack,Returning,Online,2,42.07,0.0,34.75,84.14,0,Monday,False
103915,2025-03-10,North,Beauty,Moisturizer,Returning,Online,5,24.26,0.0,8.52,121.3,0,Monday,False
103916,2025-03-10,West,Apparel,T-Shirt,Loyalty,Online,3,23.52,0.0,8.68,70.56,0,Monday,False
103917,2025-03-10,South,Home & Kitchen,Blender,Loyalty,Online,2,35.58,0.0,39.39,71.16,0,Monday,False
103918,2025-03-10,South,Home & Kitchen,Blender,New,In-Store,4,36.33,0.0,0.0,145.32,1,Monday,False
103919,2025-03-10,North,Beauty,Shampoo,New,Marketplace,4,13.22,0.0,14.55,52.88,0,Monday,False
103920,2025-03-10,North,Home & Kitchen,Air Fryer,New,In-Store,1,82.06,0.0,17.81,82.06,0,Monday,False
103921,2025-03-10,East,Electronics,Smartphone Case,New,Online,3,14.85,0.0,10.96,44.55,0,Monday,False
103922,2025-03-10,West,Home & Kitchen,Blender,New,Online,2,46.32,0.0,10.79,92.64,0,Monday,False
103923,2025-03-11,South,Apparel,T-Shirt,New,Online,2,18.61,0.0,0.0,37.22,1,Tuesday,False
103924,2025-03-11,North,Electronics,Bluetooth Speaker,New,Online,2,69.09,0.1,17.0,124.36,0,Tuesday,False
103925,2025-03-11,North,Apparel,Jacket,New,Online,1,97.63,0.0,8.73,97.63,0,Tuesday,False
103926,2025-03-11,East,Home & Kitchen,Blender,Returning,In-Store,2,42.24,0.0,23.41,84.48,0,Tuesday,False
103927,2025-03-11,South,Beauty,Moisturizer,Loyalty,Online,1,19.61,0.0,44.77,19.61,0,Tuesday,False
103928,2025-03-11,South,Beauty,Shampoo,New,In-Store,2,10.77,0.0,0.0,21.54,1,Tuesday,False
103929,2025-03-12,East,Beauty,Shampoo,Loyalty,Online,5,11.86,0.0,39.66,59.3,0,Wednesday,False
103930,2025-03-12,North,Apparel,Running Shoes,New,Online,1,72.89,0.2,43.12,58.31,0,Wednesday,False
103931,2025-03-12,West,Electronics,Bluetooth Speaker,New,Marketplace,1,65.92,0.0,11.07,65.92,0,Wednesday,False
103932,2025-03-12,South,Electronics,Bluetooth Speaker,Loyalty,Marketplace,1,54.15,0.0,39.39,54.15,0,Wednesday,False
103933,2025-03-12,South,Beauty,Lipstick Set,New,Online,1,21.71,0.0,4.18,21.71,0,Wednesday,False
103934,2025-03-13,North,Beauty,Shampoo,New,Online,5,13.32,0.1,27.04,59.94,0,Thursday,False
103935,2025-03-13,South,Apparel,Jacket,Returning,Online,1,83.56,0.0,34.03,83.56,0,Thursday,False
103936,2025-03-13,North,Beauty,Shampoo,Returning,Online,2,14.32,0.0,4.22,28.64,0,Thursday,False
103937,2025-03-13,East,Apparel,T-Shirt,Returning,Online,1,21.45,0.1,29.07,19.3,0,Thursday,False
103938,2025-03-13,North,Electronics,Wireless Earbuds,Loyalty,Online,4,49.43,0.0,4.35,197.72,0,Thursday,False
103939,2025-03-13,East,Apparel,Running Shoes,Returning,Marketplace,5,66.49,0.0,0.34,332.45,0,Thursday,False
103940,2025-03-14,South,Beauty,Lipstick Set,Returning,Online,3,24.91,0.1,43.7,67.26,0,Friday,False
103941,2025-03-14,South,Apparel,T-Shirt,New,In-Store,4,18.15,0.0,41.42,72.6,0,Friday,False
103942,2025-03-14,North,Beauty,Shampoo,Returning,Online,2,12.91,0.0,6.55,25.82,0,Friday,False
103943,2025-03-14,West,Beauty,Lipstick Set,Returning,Online,1,26.78,0.0,20.07,26.78,0,Friday,False
103944,2025-03-14,North,Electronics,Power Bank,New,In-Store,2,28.76,0.0,1.51,57.52,0,Friday,False
103946,2025-03-14,North,Apparel,Backpack,New,In-Store,3,54.66,0.0,3.6,163.98,0,Friday,False
103947,2025-03-14,East,Home & Kitchen,Vacuum Cleaner,New,Marketplace,3,118.96,0.2,36.68,285.5,0,Friday,False
103948,2025-03-14,South,Beauty,Face Serum,Returning,Marketplace,1,27.0,0.0,24.98,27.0,0,Friday,False
103949,2025-03-15,South,Electronics,Wireless Earbuds,Returning,Marketplace,2,44.76,0.0,25.93,89.52,0,Saturday,True
103950,2025-03-15,West,Beauty,Moisturizer,New,Online,1,26.74,0.1,9.26,24.07,0,Saturday,True
103951,2025-03-15,North,Apparel,Jacket,Returning,In-Store,3,97.76,0.1,12.74,263.95,0,Saturday,True
103952,2025-03-15,East,Apparel,T-Shirt,Returning,Online,5,18.9,0.0,48.67,94.5,0,Saturday,True
103953,2025-03-15,North,Electronics,Smartphone Case,New,Online,3,15.86,0.0,0.0,47.58,1,Saturday,True
103954,2025-03-15,East,Apparel,Jacket,New,Online,2,89.57,0.0,41.46,179.14,0,Saturday,True
103955,2025-03-15,North,Electronics,Power Bank,Returning,Online,4,30.67,0.0,43.7,122.68,0,Saturday,True
103957,2025-03-15,North,Beauty,Lipstick Set,Returning,In-Store,1,30.25,0.0,0.29,30.25,0,Saturday,True
103958,2025-03-15,South,Electronics,Power Bank,Returning,Online,3,23.93,0.0,23.21,71.79,0,Saturday,True
103959,2025-03-16,West,Beauty,Shampoo,Returning,Online,5,13.12,0.0,30.97,65.6,0,Sunday,True
103960,2025-03-16,North,Beauty,Face Serum,Returning,Online,3,36.26,0.0,17.71,108.78,0,Sunday,True
103961,2025-03-16,West,Electronics,Bluetooth Speaker,Returning,In-Store,4,70.05,0.0,43.3,280.2,0,Sunday,True
103962,2025-03-16,South,Electronics,Smartphone Case,Returning,Online,3,14.68,0.2,1.44,35.23,0,Sunday,True
103964,2025-03-16,South,Beauty,Shampoo,Returning,Online,4,10.59,0.0,33.83,42.36,0,Sunday,True
103965,2025-03-16,South,Electronics,Power Bank,New,Online,3,21.85,0.15,22.74,55.72,0,Sunday,True
103966,2025-03-16,South,Beauty,Moisturizer,Returning,In-Store,1,17.69,0.0,32.99,17.69,0,Sunday,True
103967,2025-03-16,East,Beauty,Shampoo,Returning,Online,3,11.17,0.0,0.0,33.51,1,Sunday,True
103968,2025-03-16,North,Electronics,Smartphone Case,Returning,Marketplace,3,14.97,0.0,9.79,44.91,0,Sunday,True
103969,2025-03-16,East,Apparel,Backpack,New,Online,3,52.93,0.0,33.09,158.79,0,Sunday,True
103970,2025-03-16,North,Home & Kitchen,Air Fryer,New,Online,3,84.59,0.0,19.5,253.77,0,Sunday,True
103971,2025-03-16,West,Apparel,T-Shirt,Returning,Online,3,23.24,0.0,2.11,69.72,0,Sunday,True
103972,2025-03-16,West,Home & Kitchen,Vacuum Cleaner,Returning,In-Store,2,139.36,0.0,28.48,278.72,0,Sunday,True
103973,2025-03-16,East,Apparel,T-Shirt,Returning,Online,4,18.88,0.0,35.0,75.52,0,Sunday,True
103974,2025-03-16,North,Home & Kitchen,Blender,New,In-Store,3,46.77,0.0,9.86,140.31,0,Sunday,True
103975,2025-03-16,South,Home & Kitchen,Coffee Maker,Returning,Marketplace,4,48.48,0.0,43.38,193.92,0,Sunday,True
103976,2025-03-17,West,Beauty,Lipstick Set,Returning,Online,3,29.94,0.0,38.95,89.82,0,Monday,False
103977,2025-03-17,East,Beauty,Lipstick Set,New,Marketplace,3,27.22,0.0,17.51,81.66,0,Monday,False
103978,2025-03-17,West,Beauty,Moisturizer,Loyalty,Online,4,25.83,0.0,43.79,103.32,0,Monday,False
103979,2025-03-17,North,Home & Kitchen,Vacuum Cleaner,New,Online,3,121.59,0.1,6.22,328.29,0,Monday,False
103980,2025-03-17,East,Beauty,Shampoo,New,Marketplace,5,13.08,0.1,26.19,58.86,0,Monday,False
103981,2025-03-17,North,Electronics,Wireless Earbuds,New,Marketplace,2,49.06,0.0,22.97,98.12,0,Monday,False
103982,2025-03-17,East,Home & Kitchen,Blender,New,Online,2,38.82,0.0,35.91,77.64,0,Monday,False
103983,2025-03-17,North,Apparel,T-Shirt,Returning,Online,1,21.56,0.0,13.81,21.56,0,Monday,False
103984,2025-03-18,South,Electronics,Wireless Earbuds,New,Online,3,40.31,0.1,13.4,108.84,0,Tuesday,False
103985,2025-03-18,South,Home & Kitchen,Coffee Maker,Returning,In-Store,4,47.59,0.2,7.04,152.29,0,Tuesday,False
103986,2025-03-18,West,Home & Kitchen,Blender,Returning,In-Store,5,48.13,0.0,0.0,240.65,1,Tuesday,False
103988,2025-03-18,West,Apparel,Jacket,Loyalty,Online,4,92.62,0.0,44.45,370.48,0,Tuesday,False
103989,2025-03-18,North,Electronics,Power Bank,Returning,Online,1,27.48,0.0,0.0,27.48,1,Tuesday,False
103990,2025-03-19,West,Home & Kitchen,Vacuum Cleaner,Returning,In-Store,3,135.2,0.0,7.89,405.6,0,Wednesday,False
103991,2025-03-19,East,Beauty,Shampoo,Returning,In-Store,3,11.81,0.2,17.62,28.34,0,Wednesday,False
103993,2025-03-19,West,Electronics,Bluetooth Speaker,New,Online,4,68.71,0.1,47.93,247.36,0,Wednesday,False
103994,2025-03-19,North,Beauty,Face Serum,Loyalty,In-Store,2,35.13,0.0,41.31,70.26,0,Wednesday,False
103995,2025-03-19,West,Apparel,Backpack,Returning,Online,5,56.65,0.0,15.96,283.25,0,Wednesday,False
103996,2025-03-19,East,Home & Kitchen,Blender,Returning,In-Store,3,40.28,0.1,8.95,108.76,0,Wednesday,False
103997,2025-03-19,South,Electronics,Wireless Earbuds,New,Online,5,41.63,0.0,41.76,208.15,0,Wednesday,False
103998,2025-03-19,South,Home & Kitchen,Coffee Maker,Loyalty,Online,5,52.5,0.0,7.47,262.5,0,Wednesday,False
103999,2025-03-19,North,Electronics,Wireless Earbuds,Returning,In-Store,5,53.05,0.0,4.47,265.25,0,Wednesday,False
104001,2025-03-20,North,Beauty,Face Serum,New,Online,1,31.61,0.0,1.29,31.61,0,Thursday,False
104002,2025-03-20,West,Beauty,Lipstick Set,Returning,Online,4,29.27,0.0,46.44,117.08,0,Thursday,False
104003,2025-03-20,North,Home & Kitchen,Coffee Maker,Loyalty,In-Store,5,59.06,0.0,15.8,295.3,0,Thursday,False
104004,2025-03-20,North,Beauty,Face Serum,Returning,Online,5,35.31,0.0,0.0,176.55,1,Thursday,False
104005,2025-03-20,North,Home & Kitchen,Coffee Maker,New,In-Store,1,58.2,0.1,43.31,52.38,0,Thursday,False
104006,2025-03-20,North,Home & Kitchen,Vacuum Cleaner,New,Marketplace,1,135.86,0.0,27.22,135.86,0,Thursday,False
104007,2025-03-20,North,Electronics,Smartphone Case,New,Marketplace,3,15.52,0.0,46.96,46.56,0,Thursday,False
104008,2025-03-20,North,Apparel,Running Shoes,Returning,Online,2,72.22,0.0,39.27,144.44,0,Thursday,False
104009,2025-03-20,West,Apparel,Backpack,Returning,Marketplace,3,58.76,0.15,35.87,149.84,0,Thursday,False
104011,2025-03-20,South,Apparel,T-Shirt,Loyalty,Online,2,18.7,0.2,31.13,29.92,0,Thursday,False
104012,2025-03-21,South,Electronics,Bluetooth Speaker,Returning,Marketplace,2,52.26,0.1,20.86,94.07,0,Friday,False
104013,2025-03-21,West,Electronics,Bluetooth Speaker,Loyalty,Online,5,67.04,0.0,0.0,335.2,1,Friday,False
104014,2025-03-21,South,Beauty,Lipstick Set,New,In-Store,4,20.99,0.0,13.3,83.96,0,Friday,False
104015,2025-03-21,East,Beauty,Moisturizer,Returning,In-Store,5,19.56,0.15,38.31,83.13,0,Friday,False
104016,2025-03-22,South,Apparel,T-Shirt,New,Marketplace,3,18.47,0.0,29.7,55.41,0,Saturday,True
104017,2025-03-22,West,Beauty,Face Serum,Loyalty,Marketplace,1,34.35,0.0,38.36,34.35,0,Saturday,True
104018,2025-03-22,North,Home & Kitchen,Blender,Returning,Online,4,41.79,0.0,29.37,167.16,0,Saturday,True
104019,2025-03-22,East,Beauty,Face Serum,New,In-Store,3,30.99,0.0,14.79,92.97,0,Saturday,True
104020,2025-03-22,South,Apparel,Running Shoes,Loyalty,In-Store,3,73.54,0.0,36.05,220.62,0,Saturday,True
104021,2025-03-22,South,Apparel,Jacket,Returning,Online,3,83.93,0.1,12.93,226.61,0,Saturday,True
104022,2025-03-22,North,Apparel,Running Shoes,Returning,Online,4,77.73,0.0,40.97,310.92,0,Saturday,True
104023,2025-03-22,South,Apparel,Running Shoes,Returning,Online,2,59.15,0.0,25.37,118.3,0,Saturday,True
104024,2025-03-22,East,Home & Kitchen,Air Fryer,New,Online,2,77.32,0.0,41.08,154.64,0,Saturday,True
104025,2025-03-22,North,Apparel,Backpack,New,Online,3,53.82,0.0,33.96,161.46,0,Saturday,True
104026,2025-03-22,South,Home & Kitchen,Blender,New,Online,5,38.65,0.0,21.76,193.25,0,Saturday,True
104027,2025-03-23,East,Apparel,Running Shoes,Returning,In-Store,4,69.75,0.0,5.9,279.0,0,Sunday,True
104028,2025-03-23,North,Electronics,Bluetooth Speaker,Loyalty,In-Store,2,59.95,0.2,38.57,95.92,0,Sunday,True
104029,2025-03-23,East,Electronics,Bluetooth Speaker,Returning,In-Store,5,56.58,0.2,22.34,226.32,0,Sunday,True
104031,2025-03-23,North,Beauty,Lipstick Set,Returning,Marketplace,1,27.77,0.0,20.39,27.77,0,Sunday,True
104032,2025-03-23,North,Electronics,Smartphone Case,New,Marketplace,5,16.54,0.0,23.05,82.7,0,Sunday,True
104033,2025-03-23,West,Electronics,Bluetooth Speaker,Returning,Online,3,66.44,0.0,8.82,199.32,0,Sunday,True
104034,2025-03-23,West,Electronics,Power Bank,Returning,Online,2,31.23,0.0,5.04,62.46,0,Sunday,True
104035,2025-03-23,South,Apparel,Running Shoes,New,Online,2,62.04,0.0,7.42,124.08,0,Sunday,True
104036,2025-03-23,South,Home & Kitchen,Coffee Maker,Returning,Online,3,48.04,0.0,16.98,144.12,0,Sunday,True
104037,2025-03-23,South,Beauty,Shampoo,New,Online,4,10.12,0.0,5.58,40.48,0,Sunday,True
104038,2025-03-23,North,Beauty,Face Serum,New,Online,2,34.26,0.0,0.15,68.52,0,Sunday,True
104039,2025-03-23,North,Electronics,Wireless Earbuds,New,Online,1,49.96,0.15,1.48,42.47,0,Sunday,True
104040,2025-03-23,East,Home & Kitchen,Coffee Maker,Returning,Online,2,56.9,0.0,23.66,113.8,0,Sunday,True
104041,2025-03-24,South,Beauty,Face Serum,New,Online,2,26.73,0.0,14.77,53.46,0,Monday,False
104042,2025-03-24,South,Apparel,Jacket,Returning,In-Store,2,77.63,0.1,37.92,139.73,0,Monday,False
104043,2025-03-24,North,Home & Kitchen,Blender,New,In-Store,5,45.79,0.0,3.94,228.95,0,Monday,False
104044,2025-03-25,South,Apparel,Jacket,New,Online,4,72.81,0.0,36.99,291.24,0,Tuesday,False
104045,2025-03-25,South,Beauty,Shampoo,New,In-Store,1,11.12,0.1,45.06,10.01,0,Tuesday,False
104046,2025-03-25,South,Apparel,T-Shirt,Returning,Online,3,17.66,0.0,11.79,52.98,0,Tuesday,False
104047,2025-03-25,North,Electronics,Bluetooth Speaker,New,Online,3,64.4,0.0,31.7,193.2,0,Tuesday,False
104048,2025-03-25,North,Apparel,T-Shirt,Returning,Marketplace,5,21.06,0.2,27.03,84.24,0,Tuesday,False
104049,2025-03-25,North,Beauty,Lipstick Set,New,Online,3,28.79,0.1,8.66,77.73,0,Tuesday,False
104050,2025-03-25,South,Beauty,Shampoo,Loyalty,Online,1,10.1,0.15,10.54,8.58,0,Tuesday,False
104051,2025-03-25,North,Beauty,Shampoo,Returning,Online,3,11.46,0.0,46.87,34.38,0,Tuesday,False
104052,2025-03-25,East,Home & Kitchen,Blender,Loyalty,Online,2,39.45,0.1,16.07,71.01,0,Tuesday,False
104053,2025-03-25,North,Apparel,T-Shirt,New,Online,4,21.41,0.1,35.76,77.08,0,Tuesday,False
104054,2025-03-26,North,Apparel,Jacket,Returning,Marketplace,2,109.58,0.2,38.76,175.33,0,Wednesday,False
104055,2025-03-26,South,Home & Kitchen,Coffee Maker,Returning,Online,4,50.14,0.0,0.11,200.56,0,Wednesday,False
104056,2025-03-26,North,Apparel,Backpack,Loyalty,Online,5,54.7,0.0,17.67,273.5,0,Wednesday,False
104057,2025-03-26,North,Beauty,Moisturizer,New,Marketplace,1,27.2,0.0,14.12,27.2,0,Wednesday,False
104058,2025-03-26,East,Beauty,Face Serum,New,In-Store,1,31.63,0.0,37.17,31.63,0,Wednesday,False
104059,2025-03-26,North,Apparel,Jacket,Returning,Marketplace,1,105.81,0.0,25.25,105.81,0,Wednesday,False
104060,2025-03-26,West,Beauty,Lipstick Set,Returning,Online,5,26.26,0.0,28.38,131.3,0,Wednesday,False
104061,2025-03-26,North,Beauty,Face Serum,New,Online,3,32.65,0.0,31.62,97.95,0,Wednesday,False
104062,2025-03-26,South,Home & Kitchen,Air Fryer,Returning,Marketplace,1,74.24,0.0,37.2,74.24,0,Wednesday,False
104063,2025-03-27,South,Home & Kitchen,Blender,Returning,Marketplace,5,35.54,0.0,17.75,177.7,0,Thursday,False
104064,2025-03-27,South,Electronics,Wireless Earbuds,New,Online,4,41.55,0.1,8.42,149.58,0,Thursday,False
104065,2025-03-27,North,Apparel,Running Shoes,Returning,In-Store,1,76.45,0.0,48.68,76.45,0,Thursday,False
104066,2025-03-27,West,Electronics,Wireless Earbuds,Loyalty,Online,2,49.3,0.0,31.35,98.6,0,Thursday,False
104067,2025-03-28,South,Electronics,Smartphone Case,Loyalty,Online,1,12.29,0.0,21.89,12.29,0,Friday,False
104068,2025-03-28,South,Electronics,Wireless Earbuds,New,Online,1,40.43,0.0,43.14,40.43,0,Friday,False
104069,2025-03-28,North,Electronics,Bluetooth Speaker,Returning,Marketplace,3,61.0,0.0,43.04,183.0,0,Friday,False
104070,2025-03-28,East,Beauty,Lipstick Set,New,In-Store,3,23.86,0.0,11.73,71.58,0,Friday,False
104071,2025-03-28,South,Apparel,Jacket,Returning,Marketplace,4,81.64,0.0,41.79,326.56,0,Friday,False
104072,2025-03-28,South,Beauty,Shampoo,New,In-Store,2,10.6,0.0,25.77,21.2,0,Friday,False
104073,2025-03-28,South,Apparel,Jacket,Returning,Online,1,85.44,0.0,11.94,85.44,0,Friday,False
104074,2025-03-28,East,Home & Kitchen,Air Fryer,Returning,Online,2,81.97,0.0,12.53,163.94,0,Friday,False
104075,2025-03-28,South,Beauty,Lipstick Set,Returning,Online,3,22.52,0.1,49.95,60.8,0,Friday,False
104076,2025-03-28,South,Home & Kitchen,Vacuum Cleaner,Returning,In-Store,1,112.99,0.0,22.33,112.99,0,Friday,False
104077,2025-03-28,North,Home & Kitchen,Coffee Maker,Loyalty,Marketplace,5,59.49,0.15,10.74,252.83,0,Friday,False
104078,2025-03-28,East,Electronics,Power Bank,New,Marketplace,1,26.15,0.0,18.24,26.15,0,Friday,False
104079,2025-03-29,West,Electronics,Bluetooth Speaker,Returning,Marketplace,1,67.01,0.0,45.83,67.01,0,Saturday,True
104080,2025-03-29,West,Beauty,Face Serum,New,Marketplace,3,35.55,0.0,29.69,106.65,0,Saturday,True
104081,2025-03-29,South,Home & Kitchen,Air Fryer,Loyalty,Online,5,79.24,0.15,14.12,336.77,0,Saturday,True
104082,2025-03-29,West,Beauty,Moisturizer,Loyalty,Online,3,25.2,0.0,48.51,75.6,0,Saturday,True
104083,2025-03-29,East,Home & Kitchen,Blender,Loyalty,Online,1,43.14,0.15,19.65,36.67,0,Saturday,True
104084,2025-03-29,East,Home & Kitchen,Blender,Returning,Online,4,39.74,0.0,30.16,158.96,0,Saturday,True
104085,2025-03-29,West,Apparel,Jacket,Loyalty,Online,2,97.77,0.0,15.39,195.54,0,Saturday,True
104086,2025-03-29,North,Apparel,Backpack,Returning,Marketplace,4,55.4,0.0,48.07,221.6,0,Saturday,True
104087,2025-03-29,West,Electronics,Smartphone Case,Returning,Online,4,18.28,0.0,32.13,73.12,0,Saturday,True
104088,2025-03-30,South,Home & Kitchen,Blender,New,Online,4,37.08,0.1,12.8,133.49,0,Sunday,True
104089,2025-03-30,North,Apparel,T-Shirt,Returning,In-Store,1,21.29,0.0,24.92,21.29,0,Sunday,True
104090,2025-03-30,North,Beauty,Lipstick Set,Returning,Online,3,26.97,0.0,41.53,80.91,0,Sunday,True
104091,2025-03-30,South,Beauty,Lipstick Set,Loyalty,Online,5,20.91,0.0,3.66,104.55,0,Sunday,True
104092,2025-03-30,North,Electronics,Smartphone Case,New,Online,4,15.75,0.0,49.78,63.0,0,Sunday,True
104093,2025-03-30,South,Electronics,Bluetooth Speaker,Returning,Marketplace,3,56.99,0.0,37.7,170.97,0,Sunday,True
104096,2025-03-30,West,Beauty,Shampoo,New,Online,3,14.26,0.0,27.43,42.78,0,Sunday,True
104097,2025-03-30,West,Apparel,Running Shoes,New,Online,2,79.15,0.0,21.69,158.3,0,Sunday,True
104098,2025-03-30,East,Beauty,Face Serum,Returning,Online,5,31.24,0.0,21.16,156.2,0,Sunday,True
104099,2025-03-30,South,Beauty,Lipstick Set,Returning,Online,2,21.77,0.0,18.7,43.54,0,Sunday,True
104100,2025-03-30,East,Apparel,T-Shirt,New,Online,4,20.0,0.1,48.09,72.0,0,Sunday,True
104101,2025-03-31,East,Home & Kitchen,Coffee Maker,Returning,Marketplace,3,53.29,0.0,26.21,159.87,0,Monday,False
104102,2025-03-31,East,Beauty,Shampoo,Returning,Marketplace,1,12.07,0.0,22.36,12.07,0,Monday,False
104103,2025-03-31,North,Beauty,Lipstick Set,Loyalty,Online,3,27.67,0.0,11.35,83.01,0,Monday,False
104104,2025-03-31,South,Beauty,Moisturizer,Returning,Marketplace,5,19.41,0.0,24.92,97.05,0,Monday,False
104105,2025-04-01,South,Beauty,Shampoo,Loyalty,Marketplace,5,11.16,0.0,46.04,55.8,0,Tuesday,False
104106,2025-04-01,East,Apparel,T-Shirt,New,Online,5,19.27,0.0,27.38,96.35,0,Tuesday,False
104108,2025-04-01,West,Electronics,Smartphone Case,Returning,Marketplace,3,16.41,0.0,45.87,49.23,0,Tuesday,False
104109,2025-04-01,West,Apparel,T-Shirt,Loyalty,Marketplace,1,21.27,0.0,15.22,21.27,0,Tuesday,False
104110,2025-04-01,East,Beauty,Moisturizer,Loyalty,Marketplace,4,23.29,0.1,10.57,83.84,0,Tuesday,False
104111,2025-04-01,North,Apparel,Backpack,Returning,In-Store,3,54.13,0.2,0.0,129.91,1,Tuesday,False
104112,2025-04-01,West,Beauty,Face Serum,Returning,In-Store,4,34.09,0.15,23.12,115.91,0,Tuesday,False
104114,2025-04-02,North,Apparel,Jacket,Returning,In-Store,1,98.23,0.0,29.43,98.23,0,Wednesday,False
